order_id,order_date,order_time,order_datetime,category,product,quantity,unit_price,total_amount,discount_percent,discount_amount,final_amount,city,delivery_time_minutes,customer_rating,order_type,day_of_week,is_weekend,month
BLK10165,2024-05-16,22:15:00,2024-05-16 22:15:00,Snacks,Chips,3,108,324,0,0.0,324.0,Delhi,29,4,Scheduled,Thursday,False,May
BLK10166,2024-06-16,18:12:00,2024-06-16 18:12:00,Snacks,Noodles,4,137,548,17,93.16,454.84000000000003,Kolkata,44,4,Instant,Sunday,True,June
BLK10167,2024-05-03,14:37:00,2024-05-03 14:37:00,Beverages,Soft Drinks,3,273,819,0,0.0,819.0,Delhi,29,5,Instant,Friday,False,May
BLK10168,2024-10-01,08:54:00,2024-10-01 08:54:00,Groceries,Cooking Oil,3,422,1266,0,0.0,1266.0,Mumbai,30,5,Instant,Tuesday,False,October
BLK10169,2024-10-18,14:23:00,2024-10-18 14:23:00,Personal Care,Toothpaste,4,546,2184,24,524.16,1659.8400000000001,Delhi,27,5,Instant,Friday,False,October
BLK10170,2024-03-01,12:06:00,2024-03-01 12:06:00,Dairy,Cheese,5,212,1060,0,0.0,1060.0,Bangalore,25,3,Instant,Friday,False,March
BLK10171,2024-01-24,09:08:00,2024-01-24 09:08:00,Fruits & Vegetables,Tomatoes,5,136,680,0,0.0,680.0,Chennai,29,5,Instant,Wednesday,False,January
BLK10172,2024-11-09,18:10:00,2024-11-09 18:10:00,Dairy,Paneer,5,197,985,0,0.0,985.0,Bangalore,41,5,Instant,Saturday,True,November
BLK10173,2024-06-02,23:52:00,2024-06-02 23:52:00,Groceries,Pulses,1,263,263,0,0.0,263.0,Bangalore,32,4,Scheduled,Sunday,True,June
BLK10174,2024-11-18,08:38:00,2024-11-18 08:38:00,Dairy,Cheese,5,141,705,25,176.25,528.75,Kolkata,30,5,Instant,Monday,False,November
BLK10175,2024-07-13,12:52:00,2024-07-13 12:52:00,Fruits & Vegetables,Bananas,5,48,240,0,0.0,240.0,Delhi,23,1,Instant,Saturday,True,July
BLK10176,2024-12-19,14:26:00,2024-12-19 14:26:00,Personal Care,Face Cream,1,171,171,0,0.0,171.0,Chennai,35,4,Instant,Thursday,False,December
BLK10177,2024-09-26,20:20:00,2024-09-26 20:20:00,Snacks,Noodles,3,149,447,0,0.0,447.0,Kolkata,45,5,Instant,Thursday,False,September
BLK10178,2024-12-20,16:39:00,2024-12-20 16:39:00,Dairy,Curd,3,310,930,0,0.0,930.0,Mumbai,29,4,Instant,Friday,False,December
BLK10179,2024-05-27,14:44:00,2024-05-27 14:44:00,Fruits & Vegetables,Potatoes,4,109,436,0,0.0,436.0,Bangalore,31,5,Instant,Monday,False,May
BLK10180,2024-03-03,20:57:00,2024-03-03 20:57:00,Dairy,Cheese,3,46,138,19,26.22,111.78,Mumbai,39,5,Instant,Sunday,True,March
BLK10181,2024-09-02,14:12:00,2024-09-02 14:12:00,Personal Care,Toothpaste,3,170,510,0,0.0,510.0,Kolkata,31,5,Instant,Monday,False,September
BLK10182,2024-12-08,15:40:00,2024-12-08 15:40:00,Snacks,Chips,4,94,376,0,0.0,376.0,Delhi,27,3,Instant,Sunday,True,December
BLK10183,2024-10-08,13:26:00,2024-10-08 13:26:00,Fruits & Vegetables,Potatoes,2,93,186,7,13.02,172.98,Chennai,32,4,Instant,Tuesday,False,October
BLK10184,2024-04-28,09:58:00,2024-04-28 09:58:00,Snacks,Noodles,1,111,111,0,0.0,111.0,Mumbai,32,3,Scheduled,Sunday,True,April
BLK10185,2024-05-28,09:00:00,2024-05-28 09:00:00,Beverages,Energy Drinks,1,191,191,0,0.0,191.0,Kolkata,34,4,Instant,Tuesday,False,May
BLK10186,2024-03-09,22:17:00,2024-03-09 22:17:00,Snacks,Chips,2,197,394,0,0.0,394.0,Bangalore,30,5,Instant,Saturday,True,March
BLK10187,2024-06-21,17:36:00,2024-06-21 17:36:00,Fruits & Vegetables,Bananas,5,123,615,8,49.2,565.8,Mumbai,31,5,Instant,Friday,False,June
BLK10188,2024-03-12,23:20:00,2024-03-12 23:20:00,Snacks,Chips,4,70,280,0,0.0,280.0,Bangalore,30,5,Instant,Tuesday,False,March
BLK10189,2024-10-20,08:16:00,2024-10-20 08:16:00,Fruits & Vegetables,Tomatoes,1,50,50,0,0.0,50.0,Mumbai,32,4,Instant,Sunday,True,October
BLK10190,2024-12-26,17:44:00,2024-12-26 17:44:00,Groceries,Sugar,3,364,1092,9,98.28,993.72,Bangalore,26,4,Instant,Thursday,False,December
BLK10191,2024-11-06,19:26:00,2024-11-06 19:26:00,Fruits & Vegetables,Onions,5,75,375,0,0.0,375.0,Chennai,40,5,Instant,Wednesday,False,November
BLK10192,2024-09-26,22:33:00,2024-09-26 22:33:00,Fruits & Vegetables,Tomatoes,5,48,240,0,0.0,240.0,Delhi,20,5,Instant,Thursday,False,September
BLK10193,2024-10-01,12:10:00,2024-10-01 12:10:00,Beverages,Energy Drinks,1,125,125,0,0.0,125.0,Chennai,36,4,Instant,Tuesday,False,October
BLK10194,2024-01-29,22:08:00,2024-01-29 22:08:00,Personal Care,Deodorant,5,89,445,0,0.0,445.0,Chennai,35,4,Instant,Monday,False,January
BLK10195,2024-07-21,16:52:00,2024-07-21 16:52:00,Groceries,Sugar,5,87,435,0,0.0,435.0,Mumbai,25,4,Instant,Sunday,True,July
BLK10196,2024-01-31,10:59:00,2024-01-31 10:59:00,Dairy,Milk,4,117,468,0,0.0,468.0,Bangalore,25,5,Instant,Wednesday,False,January
BLK10197,2024-08-03,19:57:00,2024-08-03 19:57:00,Dairy,Butter,4,66,264,0,0.0,264.0,Chennai,47,5,Instant,Saturday,True,August
BLK10198,2024-06-27,11:11:00,2024-06-27 11:11:00,Personal Care,Deodorant,2,258,516,0,0.0,516.0,Kolkata,30,5,Instant,Thursday,False,June
BLK10199,2024-10-05,21:34:00,2024-10-05 21:34:00,Dairy,Curd,4,202,808,0,0.0,808.0,Mumbai,37,4,Instant,Saturday,True,October
BLK10200,2024-02-27,09:51:00,2024-02-27 09:51:00,Fruits & Vegetables,Potatoes,1,81,81,0,0.0,81.0,Kolkata,33,3,Instant,Tuesday,False,February
BLK10201,2024-12-10,09:15:00,2024-12-10 09:15:00,Fruits & Vegetables,Apples,4,79,316,0,0.0,316.0,Chennai,35,4,Instant,Tuesday,False,December
BLK10202,2024-09-14,17:14:00,2024-09-14 17:14:00,Fruits & Vegetables,Onions,5,102,510,21,107.1,402.9,Bangalore,26,4,Instant,Saturday,True,September
BLK10203,2024-06-02,16:03:00,2024-06-02 16:03:00,Personal Care,Face Cream,4,599,2396,0,0.0,2396.0,Mumbai,32,2,Instant,Sunday,True,June
BLK10204,2024-07-14,18:44:00,2024-07-14 18:44:00,Dairy,Butter,3,217,651,0,0.0,651.0,Mumbai,27,5,Scheduled,Sunday,True,July
BLK10205,2024-06-02,12:51:00,2024-06-02 12:51:00,Dairy,Milk,4,238,952,0,0.0,952.0,Kolkata,38,5,Instant,Sunday,True,June
BLK10206,2024-06-18,10:59:00,2024-06-18 10:59:00,Dairy,Cheese,5,395,1975,0,0.0,1975.0,Delhi,23,3,Instant,Tuesday,False,June
BLK10207,2024-01-21,10:12:00,2024-01-21 10:12:00,Personal Care,Face Cream,4,243,972,0,0.0,972.0,Mumbai,30,4,Instant,Sunday,True,January
BLK10208,2024-04-07,11:47:00,2024-04-07 11:47:00,Dairy,Curd,2,228,456,0,0.0,456.0,Kolkata,33,5,Instant,Sunday,True,April
BLK10209,2024-09-30,19:19:00,2024-09-30 19:19:00,Beverages,Tea,4,258,1032,0,0.0,1032.0,Kolkata,41,5,Instant,Monday,False,September
BLK10210,2024-06-12,14:23:00,2024-06-12 14:23:00,Beverages,Coffee,5,133,665,0,0.0,665.0,Delhi,22,1,Instant,Wednesday,False,June
BLK10211,2024-08-01,17:09:00,2024-08-01 17:09:00,Snacks,Chocolates,4,155,620,0,0.0,620.0,Mumbai,28,4,Instant,Thursday,False,August
BLK10212,2024-05-11,23:46:00,2024-05-11 23:46:00,Fruits & Vegetables,Potatoes,2,110,220,0,0.0,220.0,Chennai,29,3,Instant,Saturday,True,May
BLK10213,2024-10-04,09:33:00,2024-10-04 09:33:00,Groceries,Rice,1,261,261,9,23.49,237.51,Delhi,22,5,Instant,Friday,False,October
BLK10214,2024-09-15,22:23:00,2024-09-15 22:23:00,Groceries,Salt,4,387,1548,0,0.0,1548.0,Kolkata,37,1,Instant,Sunday,True,September
BLK10215,2024-01-09,16:34:00,2024-01-09 16:34:00,Beverages,Soft Drinks,4,111,444,0,0.0,444.0,Kolkata,31,5,Instant,Tuesday,False,January
BLK10216,2024-11-13,16:52:00,2024-11-13 16:52:00,Beverages,Tea,1,211,211,12,25.32,185.68,Chennai,33,4,Instant,Wednesday,False,November
BLK10217,2024-02-11,09:05:00,2024-02-11 09:05:00,Dairy,Butter,5,268,1340,0,0.0,1340.0,Chennai,27,5,Instant,Sunday,True,February
BLK10218,2024-08-10,18:36:00,2024-08-10 18:36:00,Groceries,Salt,2,158,316,7,22.12,293.88,Delhi,39,4,Instant,Saturday,True,August
BLK10219,2024-05-23,09:11:00,2024-05-23 09:11:00,Beverages,Soft Drinks,5,93,465,23,106.95,358.05,Mumbai,31,5,Instant,Thursday,False,May
BLK10220,2024-07-18,18:24:00,2024-07-18 18:24:00,Fruits & Vegetables,Bananas,5,108,540,7,37.8,502.2,Delhi,30,3,Instant,Thursday,False,July
BLK10221,2024-11-10,20:49:00,2024-11-10 20:49:00,Beverages,Soft Drinks,4,271,1084,0,0.0,1084.0,Bangalore,36,4,Instant,Sunday,True,November
BLK10222,2024-12-14,20:05:00,2024-12-14 20:05:00,Personal Care,Toothpaste,1,114,114,0,0.0,114.0,Mumbai,39,3,Instant,Saturday,True,December
BLK10223,2024-07-18,18:23:00,2024-07-18 18:23:00,Groceries,Rice,3,277,831,7,58.17,772.83,Delhi,35,5,Instant,Thursday,False,July
BLK10224,2024-08-17,21:06:00,2024-08-17 21:06:00,Groceries,Rice,5,97,485,0,0.0,485.0,Bangalore,32,5,Instant,Saturday,True,August
BLK10225,2024-05-29,21:24:00,2024-05-29 21:24:00,Groceries,Sugar,2,342,684,0,0.0,684.0,Kolkata,38,3,Instant,Wednesday,False,May
BLK10226,2024-06-03,16:31:00,2024-06-03 16:31:00,Snacks,Chips,4,80,320,0,0.0,320.0,Mumbai,31,4,Instant,Monday,False,June
BLK10227,2024-05-06,23:38:00,2024-05-06 23:38:00,Personal Care,Soap,1,168,168,0,0.0,168.0,Chennai,31,1,Scheduled,Monday,False,May
BLK10228,2024-07-13,18:28:00,2024-07-13 18:28:00,Beverages,Coffee,2,173,346,0,0.0,346.0,Kolkata,45,5,Instant,Saturday,True,July
BLK10229,2024-03-31,20:20:00,2024-03-31 20:20:00,Beverages,Coffee,2,186,372,0,0.0,372.0,Kolkata,46,4,Instant,Sunday,True,March
BLK10230,2024-10-15,14:37:00,2024-10-15 14:37:00,Personal Care,Soap,1,502,502,7,35.14,466.86,Kolkata,33,4,Scheduled,Tuesday,False,October
BLK10231,2024-07-28,23:08:00,2024-07-28 23:08:00,Fruits & Vegetables,Tomatoes,3,59,177,24,42.48,134.52,Mumbai,31,5,Instant,Sunday,True,July
BLK10232,2024-07-24,21:34:00,2024-07-24 21:34:00,Groceries,Pulses,5,376,1880,16,300.8,1579.2,Kolkata,31,3,Instant,Wednesday,False,July
BLK10233,2024-11-09,09:36:00,2024-11-09 09:36:00,Fruits & Vegetables,Potatoes,4,47,188,21,39.48,148.52,Bangalore,23,3,Instant,Saturday,True,November
BLK10234,2024-12-18,15:28:00,2024-12-18 15:28:00,Beverages,Coffee,5,276,1380,8,110.4,1269.6,Chennai,29,4,Instant,Wednesday,False,December
BLK10235,2024-02-13,11:53:00,2024-02-13 11:53:00,Fruits & Vegetables,Bananas,3,107,321,0,0.0,321.0,Bangalore,30,5,Instant,Tuesday,False,February
BLK10236,2024-02-19,22:46:00,2024-02-19 22:46:00,Fruits & Vegetables,Potatoes,1,96,96,15,14.4,81.6,Bangalore,23,5,Instant,Monday,False,February
BLK10237,2024-12-12,13:59:00,2024-12-12 13:59:00,Fruits & Vegetables,Bananas,2,60,120,0,0.0,120.0,Kolkata,35,5,Instant,Thursday,False,December
BLK10238,2024-07-26,13:11:00,2024-07-26 13:11:00,Fruits & Vegetables,Potatoes,1,70,70,0,0.0,70.0,Chennai,34,5,Instant,Friday,False,July
BLK10239,2024-04-15,16:48:00,2024-04-15 16:48:00,Fruits & Vegetables,Apples,1,67,67,0,0.0,67.0,Kolkata,35,4,Instant,Monday,False,April
BLK10240,2024-09-07,18:38:00,2024-09-07 18:38:00,Dairy,Paneer,5,83,415,0,0.0,415.0,Chennai,32,4,Instant,Saturday,True,September
BLK10241,2024-12-10,17:58:00,2024-12-10 17:58:00,Personal Care,Face Cream,2,350,700,16,112.0,588.0,Delhi,21,4,Instant,Tuesday,False,December
BLK10242,2024-09-18,20:26:00,2024-09-18 20:26:00,Personal Care,Soap,4,463,1852,0,0.0,1852.0,Kolkata,42,4,Scheduled,Wednesday,False,September
BLK10243,2024-03-29,13:31:00,2024-03-29 13:31:00,Beverages,Juice,3,250,750,0,0.0,750.0,Mumbai,34,3,Instant,Friday,False,March
BLK10244,2024-03-10,14:52:00,2024-03-10 14:52:00,Dairy,Paneer,4,234,936,0,0.0,936.0,Kolkata,40,4,Instant,Sunday,True,March
BLK10245,2024-03-26,10:36:00,2024-03-26 10:36:00,Groceries,Wheat,1,190,190,19,36.1,153.9,Bangalore,26,5,Instant,Tuesday,False,March
BLK10246,2024-09-10,11:36:00,2024-09-10 11:36:00,Groceries,Pulses,3,327,981,0,0.0,981.0,Kolkata,30,5,Instant,Tuesday,False,September
BLK10247,2024-08-05,11:47:00,2024-08-05 11:47:00,Fruits & Vegetables,Bananas,1,135,135,0,0.0,135.0,Bangalore,27,4,Instant,Monday,False,August
BLK10248,2024-03-01,15:13:00,2024-03-01 15:13:00,Fruits & Vegetables,Onions,5,129,645,0,0.0,645.0,Bangalore,25,5,Scheduled,Friday,False,March
BLK10249,2024-01-31,19:34:00,2024-01-31 19:34:00,Beverages,Energy Drinks,2,185,370,21,77.7,292.3,Kolkata,44,4,Scheduled,Wednesday,False,January
BLK10250,2024-12-13,11:08:00,2024-12-13 11:08:00,Dairy,Milk,2,384,768,0,0.0,768.0,Bangalore,25,4,Scheduled,Friday,False,December
BLK10251,2024-12-12,20:31:00,2024-12-12 20:31:00,Snacks,Cookies,4,106,424,0,0.0,424.0,Bangalore,40,3,Instant,Thursday,False,December
BLK10252,2024-07-25,16:44:00,2024-07-25 16:44:00,Beverages,Coffee,3,21,63,0,0.0,63.0,Chennai,28,5,Instant,Thursday,False,July
BLK10253,2024-07-02,10:50:00,2024-07-02 10:50:00,Personal Care,Deodorant,4,246,984,0,0.0,984.0,Mumbai,32,4,Instant,Tuesday,False,July
BLK10254,2024-10-22,12:36:00,2024-10-22 12:36:00,Dairy,Cheese,1,75,75,0,0.0,75.0,Delhi,30,5,Instant,Tuesday,False,October
BLK10255,2024-03-21,22:29:00,2024-03-21 22:29:00,Groceries,Cooking Oil,2,382,764,0,0.0,764.0,Mumbai,29,3,Instant,Thursday,False,March
BLK10256,2024-12-01,19:16:00,2024-12-01 19:16:00,Groceries,Pulses,1,252,252,0,0.0,252.0,Mumbai,45,4,Instant,Sunday,True,December
BLK10257,2024-12-01,10:45:00,2024-12-01 10:45:00,Groceries,Rice,4,89,356,0,0.0,356.0,Mumbai,27,5,Instant,Sunday,True,December
BLK10258,2024-01-05,18:52:00,2024-01-05 18:52:00,Groceries,Cooking Oil,4,86,344,0,0.0,344.0,Mumbai,28,4,Instant,Friday,False,January
BLK10259,2024-06-09,19:56:00,2024-06-09 19:56:00,Beverages,Juice,2,93,186,25,46.5,139.5,Chennai,38,5,Instant,Sunday,True,June
BLK10260,2024-06-28,14:40:00,2024-06-28 14:40:00,Fruits & Vegetables,Bananas,5,133,665,8,53.2,611.8,Chennai,30,3,Instant,Friday,False,June
BLK10261,2024-07-15,19:27:00,2024-07-15 19:27:00,Beverages,Juice,3,63,189,0,0.0,189.0,Mumbai,38,5,Instant,Monday,False,July
BLK10262,2024-12-19,08:54:00,2024-12-19 08:54:00,Fruits & Vegetables,Tomatoes,5,150,750,6,45.0,705.0,Mumbai,28,5,Instant,Thursday,False,December
BLK10263,2024-05-02,23:24:00,2024-05-02 23:24:00,Groceries,Wheat,5,86,430,16,68.8,361.2,Chennai,35,5,Scheduled,Thursday,False,May
BLK10264,2024-03-08,20:55:00,2024-03-08 20:55:00,Personal Care,Deodorant,5,206,1030,0,0.0,1030.0,Bangalore,40,5,Instant,Friday,False,March
BLK10265,2024-02-04,08:16:00,2024-02-04 08:16:00,Snacks,Chips,4,139,556,0,0.0,556.0,Delhi,24,5,Instant,Sunday,True,February
BLK10266,2024-12-25,20:05:00,2024-12-25 20:05:00,Fruits & Vegetables,Onions,5,59,295,11,32.45,262.55,Kolkata,44,3,Scheduled,Wednesday,False,December
BLK10267,2024-03-20,18:25:00,2024-03-20 18:25:00,Personal Care,Shampoo,4,274,1096,0,0.0,1096.0,Bangalore,33,4,Instant,Wednesday,False,March
BLK10268,2024-11-09,09:19:00,2024-11-09 09:19:00,Fruits & Vegetables,Bananas,1,55,55,0,0.0,55.0,Delhi,20,3,Instant,Saturday,True,November
BLK10269,2024-05-12,13:23:00,2024-05-12 13:23:00,Snacks,Chocolates,1,95,95,23,21.85,73.15,Delhi,26,4,Instant,Sunday,True,May
BLK10270,2024-09-11,22:32:00,2024-09-11 22:32:00,Beverages,Soft Drinks,5,105,525,0,0.0,525.0,Chennai,32,3,Scheduled,Wednesday,False,September
BLK10271,2024-12-11,11:14:00,2024-12-11 11:14:00,Fruits & Vegetables,Onions,1,23,23,0,0.0,23.0,Delhi,23,2,Scheduled,Wednesday,False,December
BLK10272,2024-04-01,09:35:00,2024-04-01 09:35:00,Fruits & Vegetables,Potatoes,3,83,249,0,0.0,249.0,Mumbai,31,5,Scheduled,Monday,False,April
BLK10273,2024-10-19,19:07:00,2024-10-19 19:07:00,Personal Care,Shampoo,2,558,1116,19,212.04,903.96,Mumbai,35,5,Scheduled,Saturday,True,October
BLK10274,2024-06-08,18:05:00,2024-06-08 18:05:00,Personal Care,Deodorant,3,235,705,0,0.0,705.0,Delhi,34,5,Instant,Saturday,True,June
BLK10275,2024-08-25,19:37:00,2024-08-25 19:37:00,Dairy,Curd,2,102,204,22,44.88,159.12,Kolkata,40,5,Instant,Sunday,True,August
BLK10276,2024-12-21,08:21:00,2024-12-21 08:21:00,Groceries,Sugar,3,103,309,20,61.8,247.2,Chennai,30,5,Scheduled,Saturday,True,December
BLK10277,2024-03-13,16:05:00,2024-03-13 16:05:00,Groceries,Wheat,4,408,1632,0,0.0,1632.0,Kolkata,35,4,Instant,Wednesday,False,March
BLK10278,2024-09-15,12:40:00,2024-09-15 12:40:00,Dairy,Milk,5,56,280,14,39.2,240.8,Kolkata,36,5,Instant,Sunday,True,September
BLK10279,2024-06-10,20:44:00,2024-06-10 20:44:00,Fruits & Vegetables,Tomatoes,4,89,356,23,81.88,274.12,Bangalore,36,3,Instant,Monday,False,June
BLK10280,2024-02-24,13:28:00,2024-02-24 13:28:00,Dairy,Cheese,1,299,299,14,41.86,257.14,Chennai,32,5,Instant,Saturday,True,February
BLK10281,2024-03-02,10:10:00,2024-03-02 10:10:00,Fruits & Vegetables,Tomatoes,1,75,75,0,0.0,75.0,Kolkata,35,3,Scheduled,Saturday,True,March
BLK10282,2024-07-21,09:43:00,2024-07-21 09:43:00,Beverages,Tea,1,227,227,0,0.0,227.0,Mumbai,32,5,Instant,Sunday,True,July
BLK10283,2024-02-22,12:07:00,2024-02-22 12:07:00,Groceries,Rice,2,151,302,0,0.0,302.0,Mumbai,31,4,Instant,Thursday,False,February
BLK10284,2024-10-25,16:58:00,2024-10-25 16:58:00,Groceries,Rice,2,380,760,15,114.0,646.0,Delhi,27,5,Instant,Friday,False,October
BLK10285,2024-08-24,09:10:00,2024-08-24 09:10:00,Personal Care,Deodorant,4,60,240,11,26.4,213.6,Chennai,33,5,Scheduled,Saturday,True,August
BLK10286,2024-05-20,16:28:00,2024-05-20 16:28:00,Snacks,Chips,5,167,835,0,0.0,835.0,Kolkata,33,5,Scheduled,Monday,False,May
BLK10287,2024-09-02,09:05:00,2024-09-02 09:05:00,Beverages,Coffee,4,122,488,0,0.0,488.0,Mumbai,35,5,Instant,Monday,False,September
BLK10288,2024-10-05,08:24:00,2024-10-05 08:24:00,Fruits & Vegetables,Tomatoes,5,144,720,0,0.0,720.0,Chennai,32,5,Instant,Saturday,True,October
BLK10289,2024-04-02,08:20:00,2024-04-02 08:20:00,Personal Care,Soap,3,89,267,0,0.0,267.0,Delhi,27,5,Scheduled,Tuesday,False,April
BLK10290,2024-03-22,11:15:00,2024-03-22 11:15:00,Fruits & Vegetables,Bananas,5,34,170,0,0.0,170.0,Bangalore,26,5,Instant,Friday,False,March
BLK10291,2024-03-29,13:15:00,2024-03-29 13:15:00,Personal Care,Toothpaste,5,58,290,0,0.0,290.0,Bangalore,28,5,Instant,Friday,False,March
BLK10292,2024-04-06,23:34:00,2024-04-06 23:34:00,Beverages,Juice,1,66,66,21,13.86,52.14,Chennai,27,4,Instant,Saturday,True,April
BLK10293,2024-06-18,14:51:00,2024-06-18 14:51:00,Snacks,Chocolates,3,25,75,0,0.0,75.0,Mumbai,25,3,Instant,Tuesday,False,June
BLK10294,2024-02-26,19:04:00,2024-02-26 19:04:00,Beverages,Coffee,1,192,192,0,0.0,192.0,Kolkata,44,4,Instant,Monday,False,February
BLK10295,2024-08-11,23:41:00,2024-08-11 23:41:00,Beverages,Juice,5,202,1010,0,0.0,1010.0,Kolkata,33,5,Instant,Sunday,True,August
BLK10296,2024-12-18,17:08:00,2024-12-18 17:08:00,Snacks,Chips,4,155,620,0,0.0,620.0,Kolkata,30,3,Scheduled,Wednesday,False,December
BLK10297,2024-11-09,15:40:00,2024-11-09 15:40:00,Personal Care,Shampoo,2,369,738,0,0.0,738.0,Chennai,28,4,Instant,Saturday,True,November
BLK10298,2024-02-15,18:28:00,2024-02-15 18:28:00,Groceries,Pulses,2,404,808,0,0.0,808.0,Mumbai,26,4,Instant,Thursday,False,February
BLK10299,2024-01-25,20:28:00,2024-01-25 20:28:00,Fruits & Vegetables,Potatoes,4,146,584,0,0.0,584.0,Mumbai,41,4,Scheduled,Thursday,False,January
BLK10300,2024-10-22,15:10:00,2024-10-22 15:10:00,Dairy,Milk,3,35,105,15,15.75,89.25,Delhi,25,4,Instant,Tuesday,False,October
BLK10301,2024-07-11,13:46:00,2024-07-11 13:46:00,Groceries,Salt,3,354,1062,0,0.0,1062.0,Delhi,29,5,Instant,Thursday,False,July
BLK10302,2024-11-30,13:38:00,2024-11-30 13:38:00,Dairy,Curd,1,194,194,0,0.0,194.0,Delhi,23,5,Instant,Saturday,True,November
BLK10303,2024-10-03,16:42:00,2024-10-03 16:42:00,Beverages,Tea,1,45,45,0,0.0,45.0,Mumbai,31,5,Instant,Thursday,False,October
BLK10304,2024-07-03,08:27:00,2024-07-03 08:27:00,Groceries,Pulses,4,152,608,14,85.12,522.88,Kolkata,31,2,Scheduled,Wednesday,False,July
BLK10305,2024-08-30,11:19:00,2024-08-30 11:19:00,Dairy,Butter,3,71,213,17,36.21,176.79,Chennai,37,5,Instant,Friday,False,August
BLK10306,2024-08-16,09:16:00,2024-08-16 09:16:00,Dairy,Butter,2,162,324,0,0.0,324.0,Bangalore,32,3,Instant,Friday,False,August
BLK10307,2024-02-13,19:51:00,2024-02-13 19:51:00,Personal Care,Deodorant,2,596,1192,0,0.0,1192.0,Kolkata,40,5,Instant,Tuesday,False,February
BLK10308,2024-10-01,23:36:00,2024-10-01 23:36:00,Snacks,Noodles,1,111,111,0,0.0,111.0,Bangalore,23,5,Scheduled,Tuesday,False,October
BLK10309,2024-12-12,12:07:00,2024-12-12 12:07:00,Dairy,Curd,2,123,246,18,44.28,201.72,Mumbai,27,2,Instant,Thursday,False,December
BLK10310,2024-11-17,12:53:00,2024-11-17 12:53:00,Personal Care,Toothpaste,1,119,119,0,0.0,119.0,Bangalore,29,5,Scheduled,Sunday,True,November
BLK10311,2024-09-23,22:58:00,2024-09-23 22:58:00,Groceries,Sugar,5,317,1585,23,364.55,1220.45,Kolkata,36,3,Instant,Monday,False,September
BLK10312,2024-02-21,11:36:00,2024-02-21 11:36:00,Groceries,Pulses,3,499,1497,0,0.0,1497.0,Kolkata,36,4,Instant,Wednesday,False,February
BLK10313,2024-08-30,09:11:00,2024-08-30 09:11:00,Beverages,Coffee,5,225,1125,0,0.0,1125.0,Mumbai,25,4,Instant,Friday,False,August
BLK10314,2024-01-26,23:58:00,2024-01-26 23:58:00,Beverages,Tea,3,175,525,0,0.0,525.0,Delhi,24,4,Instant,Friday,False,January
BLK10315,2024-02-20,15:08:00,2024-02-20 15:08:00,Beverages,Coffee,3,233,699,11,76.89,622.11,Bangalore,32,5,Scheduled,Tuesday,False,February
BLK10316,2024-07-27,23:48:00,2024-07-27 23:48:00,Personal Care,Toothpaste,5,192,960,0,0.0,960.0,Delhi,21,4,Instant,Saturday,True,July
BLK10317,2024-09-25,08:11:00,2024-09-25 08:11:00,Snacks,Biscuits,2,18,36,0,0.0,36.0,Delhi,27,3,Instant,Wednesday,False,September
BLK10318,2024-07-07,22:32:00,2024-07-07 22:32:00,Dairy,Milk,2,215,430,20,86.0,344.0,Delhi,27,5,Instant,Sunday,True,July
BLK10319,2024-06-28,19:10:00,2024-06-28 19:10:00,Beverages,Soft Drinks,1,217,217,0,0.0,217.0,Bangalore,33,3,Scheduled,Friday,False,June
BLK10320,2024-04-23,15:43:00,2024-04-23 15:43:00,Snacks,Chocolates,5,15,75,0,0.0,75.0,Chennai,37,1,Instant,Tuesday,False,April
BLK10321,2024-11-03,08:14:00,2024-11-03 08:14:00,Beverages,Energy Drinks,3,236,708,0,0.0,708.0,Bangalore,29,5,Instant,Sunday,True,November
BLK10322,2024-06-03,20:37:00,2024-06-03 20:37:00,Groceries,Rice,3,337,1011,8,80.88,930.12,Kolkata,50,5,Instant,Monday,False,June
BLK10323,2024-06-21,16:40:00,2024-06-21 16:40:00,Beverages,Tea,3,116,348,6,20.88,327.12,Bangalore,25,5,Scheduled,Friday,False,June
BLK10324,2024-11-03,20:42:00,2024-11-03 20:42:00,Beverages,Juice,4,171,684,0,0.0,684.0,Delhi,34,5,Instant,Sunday,True,November
BLK10325,2024-10-25,14:21:00,2024-10-25 14:21:00,Fruits & Vegetables,Bananas,4,111,444,22,97.68,346.32,Kolkata,38,4,Instant,Friday,False,October
BLK10326,2024-02-19,23:08:00,2024-02-19 23:08:00,Fruits & Vegetables,Tomatoes,2,105,210,0,0.0,210.0,Kolkata,40,3,Instant,Monday,False,February
BLK10327,2024-06-06,21:50:00,2024-06-06 21:50:00,Beverages,Tea,5,170,850,0,0.0,850.0,Bangalore,30,5,Scheduled,Thursday,False,June
BLK10328,2024-10-25,10:30:00,2024-10-25 10:30:00,Snacks,Cookies,4,145,580,0,0.0,580.0,Delhi,24,4,Instant,Friday,False,October
BLK10329,2024-04-12,18:26:00,2024-04-12 18:26:00,Personal Care,Deodorant,3,214,642,0,0.0,642.0,Mumbai,26,4,Instant,Friday,False,April
BLK10330,2024-11-20,09:00:00,2024-11-20 09:00:00,Dairy,Cheese,2,320,640,0,0.0,640.0,Mumbai,27,4,Instant,Wednesday,False,November
BLK10331,2024-11-10,21:40:00,2024-11-10 21:40:00,Dairy,Butter,4,221,884,16,141.44,742.56,Chennai,37,2,Scheduled,Sunday,True,November
